name,type,latitude_deg,longitude_deg,state
Thomas Strip,small_airport,61.78990173,-150.1060028,AK
West Papoose Lake Airpark,small_airport,61.53340149,-150.102005,AK
Long Lake Airport,small_airport,61.72930145,-150.0980072,AK
Rustic Wilderness Airport,small_airport,61.87689972,-150.0980072,AK
Talkeetna Airport,medium_airport,62.32049942,-150.0939941,AK
Long Lake Seaplane Base,seaplane_base,61.72570038,-150.0910034,AK
Turinsky Airstrip,small_airport,61.35129929,-150.0890045,AK
Kashwitna Lake Seaplane Base,seaplane_base,61.83530045,-150.0800018,AK
Skid Marks Airport,small_airport,61.73860168,-150.072998,AK
Christiansen Lake Seaplane Base,seaplane_base,62.313414,-150.06935,AK
Montana Creek Airport,small_airport,62.07170105,-150.0690002,AK
Flyway Farm Airstrip,small_airport,61.34329987,-150.0670013,AK
Birch Creek Landing,small_airport,62.242289,-150.065814,AK
Carl's Landing Airport,small_airport,62.1739006,-150.0639954,AK
Honeybee Lake Aero Park Airport,small_airport,61.71220016,-150.0630035,AK
Falcon Lake Strip,small_airport,61.33259964,-150.0590057,AK
Willow Seaplane Base,seaplane_base,61.74399948,-150.0590057,AK
Minuteman Strip,small_airport,61.72029877,-150.0540009,AK
Willow Airport,small_airport,61.75419998,-150.052002,AK
Minuteman Lake Seaplane Base,seaplane_base,61.72129822,-150.0469971,AK
Point Mackenzie Heliport,heliport,61.24950027,-150.0359955,AK
Carpentiers Strip,small_airport,61.43989944,-150.026001,AK
Pioneer Heliport,heliport,70.4141,-150.018592,AK
Haggards Landing Seaplane Base,seaplane_base,61.528024,-150.014681,AK
Lost Lake SPB Seaplane Base,seaplane_base,61.33499908,-149.996994,AK
Ted Stevens Anchorage International Airport,large_airport,61.17440033,-149.9960022,AK
Brown's Homestead Airport,small_airport,61.472911,-149.98245,AK
Sleepers Strip,small_airport,61.25149918,-149.9819946,AK
Nancy Lake Seaplane Base,seaplane_base,61.68500137,-149.9799957,AK
Secluded Lake Airport,small_airport,62.0245018,-149.977005,AK
Mac Kenzie Country Airpark,small_airport,61.25590134,-149.9750061,AK
Lake Hood Seaplane Base,seaplane_base,61.18000031,-149.9720001,AK
Lake Hood Strip,small_airport,61.18690109,-149.9649963,AK
Pan Lake Strip Airport,small_airport,61.6959639,-149.9549028,AK
Hoppe'S Seaplane Base,seaplane_base,61.551431,-149.94575,AK
Kucera Seaplane Base,seaplane_base,61.576389,-149.943333,AK
Campbell Lake Seaplane Base,seaplane_base,61.133099,-149.942003,AK
Jones Landing Seaplane Base,seaplane_base,61.55479813,-149.9389954,AK
Kucera Residence Airport,small_airport,61.58430099,-149.9380035,AK
Cowell's Heliport,heliport,61.51660156,-149.9309998,AK
Team Levine Heliport,heliport,61.51490021,-149.9290009,AK
Saddleback Island Heliport,heliport,61.521575,-149.927139,AK
Shump Airport,small_airport,62.51015,-149.926717,AK
Horseshoe Lake Seaplane Base,seaplane_base,61.571481,-149.924111,AK
Kramer Airport,small_airport,61.573539,-149.91135,AK
Spy Island Drill-Site Heliport,heliport,70.55625,-149.9105278,AK
Marion Seaplane Base,seaplane_base,61.509167,-149.908611,AK
Satterbergs Airport,small_airport,61.65470123,-149.8999939,AK
Owen Field,small_airport,61.503789,-149.896044,AK
Anchorage Lofts Hotel Heliport,heliport,61.2189056,-149.8864806,AK
Oliktok LRRS Airport,small_airport,70.49971,-149.879535,AK
Trio Estates Airport,small_airport,61.648189,-149.870831,AK
Flying Crown Airport,small_airport,61.10660172,-149.8639984,AK
Nikaitchuq Operations Center Heliport,heliport,70.4824806,-149.8532333,AK
Reids Landing Airport,small_airport,61.61259842,-149.852005,AK
West Beaver Airport,small_airport,61.589361,-149.847333,AK
West Beaver Seaplane Base,seaplane_base,61.584961,-149.846531,AK
Goose Bay Airport,small_airport,61.39450073,-149.845993,AK
Merrill Field,medium_airport,61.21350098,-149.8439941,AK
Five Mile Airport,small_airport,65.92700195,-149.8399963,AK
Viking Heliport,heliport,61.224775,-149.839094,AK
Black Spruce Airport,small_airport,61.6570015,-149.8370056,AK
Beaver Lake Seaplane Base,seaplane_base,61.582901,-149.8309937,AK
Alaska Regional Hospital Heliport,heliport,61.2118988,-149.8269958,AK
Providence Hospital Heliport,heliport,61.18899918,-149.8220062,AK
Sky Harbor Airport,small_airport,61.11650085,-149.8190002,AK
Cubdivision Airport,small_airport,61.58980179,-149.8170013,AK
Big Lake Airport,small_airport,61.53609848,-149.8139954,AK
Elmendorf Air Force Base,medium_airport,61.25099945,-149.8070068,AK
Sixmile Lake Airport,small_airport,61.289722,-149.806111,AK
Campbell BLM Heliport,heliport,61.15610123,-149.7920074,AK
Morvro Lake Seaplane Base,seaplane_base,61.60200119,-149.7839966,AK
Campbell Airstrip,small_airport,61.15869904,-149.7810059,AK
Twin Lake Airport,small_airport,61.56980133,-149.779007,AK
Brocker Lake Seaplane Base,seaplane_base,61.48180008,-149.772995,AK
Gus Landing,small_airport,61.60415,-149.770119,AK
Birchwater Airport,small_airport,61.482333,-149.763986,AK
Wika Airport,closed,61.039836,-149.763295,AK
Quail Creek Airport,small_airport,65.35399628,-149.7619934,AK
Grand Home Airport,small_airport,61.446667,-149.761111,AK
Bald Mountain Airport,small_airport,62.30739975,-149.7519989,AK
Elmendorf Hospital Heliport,heliport,61.23970032,-149.7489929,AK
Huttunen Strip,small_airport,61.481839,-149.744019,AK
Fisher Airport,small_airport,61.569639,-149.724439,AK
Quartz Creek Airport,small_airport,60.48270035,-149.7189941,AK
Sunset Strip,small_airport,61.52339935,-149.7149963,AK
Toad Lake Strip,small_airport,61.61569977,-149.7070007,AK
Lincoln Village Airpark,small_airport,61.55939865,-149.7050018,AK
Lawrence Airstrip,small_airport,61.49580002,-149.6990051,AK
North Cubs Strip Airport,small_airport,61.63000107,-149.6829987,AK
Wolf Track Airport,small_airport,61.62469864,-149.6820068,AK
Cizek North Airport,small_airport,61.63349915,-149.6820068,AK
Visnaw Lake Seaplane Base,seaplane_base,61.61899948,-149.6790009,AK
Hunt Strip,small_airport,61.59189987,-149.6779938,AK
Misty Lake Seaplane Base,seaplane_base,61.550739,-149.676131,AK
Blodget Lake Seaplane Base,seaplane_base,61.5760994,-149.6759949,AK
South Hollywood Airport,small_airport,61.5345993,-149.6699982,AK
Tulakes Airport,small_airport,61.61809921,-149.6690063,AK
Mels Airport,small_airport,61.5625,-149.6679993,AK
Seymour Lake Seaplane Base,seaplane_base,61.61349869,-149.6660004,AK
Bryant Army Heliport,heliport,61.26639938,-149.6529999,AK
Leisurewood Airstrip Owners Assoc Airport,small_airport,61.62409973,-149.647995,AK
Settlers Bay Airstrip,small_airport,61.50090027,-149.6396942,AK
Rainbow Heights Estates Airstrip,small_airport,61.5746994,-149.6349945,AK
Hope Airport,small_airport,60.90409851,-149.6239929,AK
Valley Flying Crown Airport,small_airport,61.64260101,-149.6239929,AK
Grebe Lake Airport,small_airport,61.559467,-149.623832,AK
Island Lake Seaplane Base,seaplane_base,61.62889862,-149.6179962,AK
Piper Landing Airport,small_airport,61.61750031,-149.6150055,AK
Hess Airport,small_airport,61.62129974,-149.6150055,AK
Gannon's Landing Airport,small_airport,61.62730026,-149.6089935,AK
Bechtol Field,small_airport,61.57500076,-149.6060028,AK
Ugnu-Kuparuk Airport,small_airport,70.33080292,-149.5980072,AK
Tidewater Bluffs Airport,small_airport,61.50270081,-149.595993,AK
Pad-66 Heliport,heliport,70.34300232,-149.5890045,AK
Chandalar Shelf Airport,small_airport,68.06539917,-149.5800018,AK
Kalmbach Airport,small_airport,61.60079956,-149.5789948,AK
June Lake Airpark,small_airport,61.627619,-149.575331,AK
Wallis Lake Seaplane Base,seaplane_base,61.57289886,-149.5749969,AK
Kalmbach Lake Seaplane Base,seaplane_base,61.60710144,-149.5740051,AK
June Lake Seaplane Base,seaplane_base,61.63,-149.569167,AK
Jolly Field,small_airport,61.59355,-149.5665,AK
Shawn Field,small_airport,61.58570099,-149.5630035,AK
Fairview West Airport,small_airport,61.54000092,-149.548996,AK
D&C Fire Lake Flying Club Seaplane Base,seaplane_base,61.35250092,-149.5460052,AK
Wasilla Airport,medium_airport,61.57170105,-149.5399933,AK
Jacobsen Lake Seaplane Base,seaplane_base,61.57910156,-149.5390015,AK
Highland Airport,small_airport,61.29249954,-149.5330048,AK
Birchwood Airport,medium_airport,61.41650009,-149.5070038,AK
Summit Lake Seaplane Base,seaplane_base,60.64110184,-149.496994,AK
Bluff Park Farm Airport,small_airport,61.52759933,-149.4960022,AK
Galbraith Lake Airport,small_airport,68.47969818,-149.4900055,AK
Wicker Airport,small_airport,61.56890106,-149.4850006,AK
Lake Lucille Seaplane Base,seaplane_base,61.57460022,-149.4730072,AK
Todds Strip,small_airport,61.65710068,-149.4620056,AK
Jack Fish Landing Airport,small_airport,61.54150009,-149.4609985,AK
Providence Seward Medical Center Heliport,heliport,60.10587398,-149.446249,AK
Hilltop Airport,small_airport,61.41820145,-149.4389954,AK
Memory Lake Airport,small_airport,61.63140106,-149.4320068,AK
Valley Hospital/ Wasilla Heliport,closed,61.585202,-149.425004,AK
Medivac - Wasilla Heliport,closed,61.585602,-149.425004,AK
St John Homestead Airport,small_airport,61.55799866,-149.423996,AK
Memory Lake Seaplane Base,seaplane_base,61.62888718,-149.4236145,AK
Seward Airport,medium_airport,60.12689972,-149.4190063,AK
Wasilla Lake Seaplane Base,seaplane_base,61.58639908,-149.4080048,AK
Boisselle's Strip,small_airport,61.66249847,-149.3919983,AK
Upper Wasilla Lake Seaplane Base,seaplane_base,61.58869934,-149.3849945,AK
Lawing Airport,small_airport,60.41109848,-149.3699951,AK
Minto Al Wright Airport,small_airport,65.14369965,-149.3699951,AK
Mcdonald Ridge Airport,small_airport,61.5605011,-149.3690033,AK
Green's Strip,small_airport,61.59790039,-149.3509979,AK
Gattis Strip,small_airport,61.5992012,-149.3470001,AK
Penderosa Airport,small_airport,61.63180161,-149.3410034,AK
Fairview East Airport,small_airport,61.55260086,-149.3399963,AK
T-Time Heliport,heliport,61.587245,-149.33453,AK
Stro's Airport,small_airport,61.65710068,-149.326004,AK
Anderson Lake Airport,small_airport,61.6169014,-149.3220062,AK
Cottonwood Lake Seaplane Base,seaplane_base,61.59759903,-149.3159943,AK
Yuknis Airport,small_airport,61.59410095,-149.3110046,AK
B & B Boys Ranch Airport,small_airport,61.59289932,-149.302002,AK
Elk Ranch Airport,small_airport,61.68203,-149.29073,AK
Cardwell Strip,small_airport,61.625,-149.2890015,AK
Wolf Lake Airport,small_airport,61.64099884,-149.2890015,AK
Soloy Strip,small_airport,61.6515007,-149.2879944,AK
Little Niklason Lake Seaplane Base,closed,61.626499,-149.287994,AK
Niklason Lake Estates Airport,small_airport,61.62749863,-149.2870026,AK
Carol'S Heliport,heliport,61.607411,-149.2795,AK
Finger Lake Seaplane Base,seaplane_base,61.60649872,-149.2779999,AK
Grouse Ridge Airport,small_airport,61.65520096,-149.272995,AK
Niklason Lake Seaplane Base,seaplane_base,61.62919998,-149.2709961,AK
Colberg Airport,small_airport,61.55699921,-149.2680054,AK
Mat-Su Regional Medical Center Heliport,heliport,61.56290054,-149.2590027,AK
High Ridge Association Airport,small_airport,61.66400146,-149.2539978,AK
Four Corners Airport,small_airport,61.60150146,-149.2480011,AK
Gooding Lake Seaplane Base,seaplane_base,61.62770081,-149.2389984,AK
Gilmore Strip,small_airport,61.58599854,-149.2359924,AK
Stormy Hill Seaplane Base,seaplane_base,61.63090134,-149.2319946,AK
Walby Lake Seaplane Base,seaplane_base,61.616419,-149.221031,AK
Jim's Landing Airport,closed,61.6166,-149.190991,AK
Clear Sky Lodge Airport,small_airport,64.255997,-149.190554,AK
Grandview Subdivision Airport,small_airport,61.54850006,-149.1900024,AK
Wasilla Creek Airpark,small_airport,61.66830063,-149.1880035,AK
Alaska Heliworx Heliport,heliport,61.594722,-149.153889,AK
Sky Ranch At Pioneer Peak Airport,small_airport,61.55459976,-149.1439972,AK
Pat-Mar Strip,small_airport,61.58860016,-149.1430054,AK
Summit Airport,small_airport,63.33150101,-149.1269989,AK
Girdwood Airport,small_airport,60.966099,-149.126007,AK
Clear Airport,medium_airport,64.301201,-149.119995,AK
Valley Hospital - Palmer Heliport,closed,61.600899,-149.106009,AK
Alyeska Resort Heliport,heliport,60.97,-149.101384,AK
Old Stevens Village Airport,small_airport,66.00900269,-149.095993,AK
Palmer Municipal Airport,medium_airport,61.59489822,-149.0890045,AK
Shelby Strip,small_airport,61.507811,-149.078481,AK
Nenana Municipal Airport,medium_airport,64.54730225,-149.0740051,AK
Stevens Village Airport,small_airport,66.0172,-149.0545,AK
Vinduska Airport,small_airport,61.64680099,-149.048996,AK
Abi Airport,small_airport,61.62879944,-149.0429993,AK
Eagle Nest Airport,small_airport,61.60469818,-149.0399933,AK
Eagles Nest Heliport,heliport,61.606098,-149.039006,AK
Martin Airport,small_airport,61.63800049,-149.029007,AK
Butte Municipal Airport,small_airport,61.53030014,-149.0180054,AK
Bold Airport,small_airport,61.34130096,-148.9989929,AK
Downwind Landing Airport,closed,61.582298,-148.996994,AK
Healy River Airport,small_airport,63.86619949,-148.9689941,AK
Cantwell Airport,small_airport,63.39120102,-148.9559937,AK
Jonesville Mine Airport,closed,61.7314,-148.9279942,AK
McKinley National Park Airport,small_airport,63.73260117,-148.9109955,AK
Crag Mountain Airport,small_airport,61.704033,-148.908783,AK
Stephan Lake Lodge Airport,small_airport,62.69960022,-148.9069977,AK
Era Denali Heliport,heliport,63.73839951,-148.8820038,AK
Eva Creek Airport,small_airport,64.04199982,-148.8630066,AK
Golden North Airfield,small_airport,63.37070084,-148.8500061,AK
Tolovana Hot Springs Airport,small_airport,65.25650024,-148.8300018,AK
Hunter Creek Airport,small_airport,61.46310043,-148.8040009,AK
Denali Airport,small_airport,63.64509964,-148.7980042,AK
Whittier Airport,small_airport,60.77719879,-148.7220001,AK
Sagwon Airport,closed,69.3596,-148.7114,AK
Northstar Heliport,heliport,70.49210358,-148.7039948,AK
Seal Island Heliport,heliport,70.49220276,-148.6950073,AK
Point Mcintyre Airport,small_airport,70.40170288,-148.6820068,AK
Livengood Camp Airport,small_airport,65.467,-148.6534,AK
Totatlanika River Airport,small_airport,64.02570343,-148.5220032,AK
Castle Mountain Airstrip,small_airport,61.79604127,-148.4941614,AK
Chandalar Lake Airport,small_airport,67.50450134,-148.4830017,AK
Deadhorse Airport,medium_airport,70.19470215,-148.4649963,AK
King Ranch Airport,small_airport,61.79560089,-148.3549957,AK
Ivishak Airport,closed,69.4066,-148.2881,AK
Chenega Bay Airport,small_airport,60.07730103,-147.9920044,AK
Victory Airport,small_airport,61.80339813,-147.9440002,AK
Gold King Creek Airport,small_airport,64.1989975,-147.9279938,AK
Perry Island Seaplane Base,seaplane_base,60.68529892,-147.9190063,AK
Chena Marina Airport,small_airport,64.81400299,-147.9190063,AK
Hardrock Field,small_airport,64.90930176,-147.9140015,AK
Skyflight Airport,small_airport,64.928467,-147.879778,AK
Tundra Copter Heliport,heliport,64.81539917,-147.8619995,AK
Gates Ranch Airport,small_airport,61.808899,-147.858993,AK
Fairbanks International Airport,large_airport,64.81510162,-147.8560028,AK
Chena River Seaplane Base,seaplane_base,64.832901,-147.8480072,AK
Busch Creek Airport,small_airport,62.477502,-147.774722,AK
Metro Field,small_airport,64.80680084,-147.7619934,AK
Bach Helipad,heliport,64.83085,-147.66045,AK
Ladd AAF Airfield,medium_airport,64.83750153,-147.6139984,AK
Clear Creek Airport,small_airport,64.45349884,-147.5630035,AK
Moen's Ranch Airport,small_airport,64.88890076,-147.5359955,AK
Road Commission Nr 1 Airport,small_airport,63.10820007,-147.5319977,AK
Lakloey Air Park,small_airport,64.82170105,-147.5220032,AK
Sheep Mountain Airport,small_airport,61.81200027,-147.5070038,AK
Pollux Heliport,closed,64.895835,-147.497501,AK
Dalrymple's Airport,small_airport,64.832901,-147.4250031,AK
Beaver Airport,small_airport,66.36219788,-147.4069977,AK
Red Creek Airport,small_airport,62.291829,-147.405653,AK
Bradley Sky-Ranch Airport,small_airport,64.75920105,-147.3880005,AK
Blair Lake Airport,small_airport,64.36370087,-147.3639984,AK
Howards Airport,small_airport,64.73069763,-147.3480072,AK
Airway Airport,small_airport,64.77320099,-147.3339996,AK
Timber Trails Airport,small_airport,64.769444,-147.329444,AK
Gunsight Mountain Airport,small_airport,61.8995018,-147.322998,AK
Tahneta Pass Airport,small_airport,61.90140152,-147.3040009,AK
Lakewood Airport,small_airport,64.7717611,-147.2466917,AK
Clearwater Airport,small_airport,63.02679825,-147.1790009,AK
Skelton Airport,small_airport,61.93700027,-147.1690063,AK
Eielson Air Force Base,medium_airport,64.66570282,-147.102005,AK
Badami Airport,small_airport,70.13749695,-147.0299988,AK
Kavik Strip,small_airport,69.676796,-146.900227,AK
Scotts Airport,small_airport,64.39250183,-146.8619995,AK
Greg'n Sage Airport,small_airport,64.54389954,-146.8439941,AK
Bullen Point Air Force Station Airport,small_airport,70.17279816,-146.8359985,AK
Ellamar Seaplane Base,seaplane_base,60.893818,-146.704038,AK
Tatitlek Airport,small_airport,60.871449,-146.690297,AK
Snowshoe Lake Airport and Seaplane Base,small_airport,62.0328,-146.675004,AR
Johnstone Point Airport,small_airport,60.4817009,-146.5839996,AK
Lake Louise Airport,small_airport,62.29370117,-146.5789948,AK
Lake Louise Seaplane Base,seaplane_base,62.28290176,-146.5189972,AK
Tazlina Airport,small_airport,62.06480026,-146.4609985,AK
Tazlina /Smokey Lake/ Seaplane Base,seaplane_base,62.06340027,-146.4490051,AK
CVTC Field Heliport,heliport,61.13,-146.3705554,AK
Venetie Airport,small_airport,67.00869751,-146.3659973,AK
Point Thomson Sea Ice Airstrip,small_airport,70.181144,-146.35035,AK
Valdez Hospital Heliport,heliport,61.13660049,-146.3450012,AK
Middleton Island Airport,small_airport,59.44990158,-146.3070068,AK
Central Pad Heliport,heliport,70.171228,-146.258517,AK
Valdez Pioneer Field,medium_airport,61.13389969,-146.2480011,AK
Boswell Bay Airport,small_airport,60.42309952,-146.1459961,AK
Robe Lake Seaplane Base,seaplane_base,61.08710098,-146.1439972,AK
Strawberry Point Airport,small_airport,60.391153,-146.097464,AK
Chena Hot Springs Airport,small_airport,65.05180359,-146.0469971,AK
Tolsona Lake Seaplane Base,seaplane_base,62.11339951,-146.0410004,AK
Flaxman Island Airstrip,small_airport,70.1895,-146.0209,AK
Crosswind Lake Airport,small_airport,62.40090179,-146.0130005,AK
Black Rapids Airport,small_airport,63.53509903,-145.8609924,AK
Arctic Angel Airport,small_airport,64.13739777,-145.8300018,AK
Birch Creek Airport,small_airport,66.27400208,-145.8240051,AK
Delta Daves Airport,small_airport,64.132858,-145.804494,AK
