State,Start_Year,Stop_Year,Total_Resident_Population,Resident_Population_Density
UT,1920,2020,1418079.0,17.254545454545454
UT,1930,1930,507847.0,6.2
UT,1930,1940,529078.0,6.45
UT,1930,1950,582340.0,7.1000000000000005
UT,1930,1960,659412.0,8.025
UT,1930,1970,739384.0,9.0
UT,1930,1980,859659.0,10.466666666666667
UT,1930,1990,982972.0,11.971428571428572
UT,1930,2000,1139247.0,13.875
UT,1930,2010,1319762.0,16.066666666666666
UT,1930,2020,1514948.0,18.43
UT,1940,1940,550310.0,6.7
UT,1940,1950,619586.0,7.550000000000001
UT,1940,1960,709933.0,8.633333333333335
UT,1940,1970,797268.0,9.700000000000001
UT,1940,1980,930022.0,11.320000000000002
UT,1940,1990,1062160.0,12.933333333333335
UT,1940,2000,1229447.0,14.971428571428573
UT,1940,2010,1421252.0,17.3
UT,1940,2020,1626848.0,19.78888888888889
UT,1950,1950,688862.0,8.4
UT,1950,1960,789744.0,9.600000000000001
UT,1950,1970,879587.0,10.700000000000001
UT,1950,1980,1024950.0,12.475000000000001
UT,1950,1990,1164530.0,14.180000000000001
UT,1950,2000,1342636.0,16.35
UT,1950,2010,1545672.0,18.814285714285717
UT,1950,2020,1761415.0,21.425000000000004
UT,1960,1960,890627.0,10.8
UT,1960,1970,974950.0,11.850000000000001
UT,1960,1980,1136979.0,13.833333333333334
UT,1960,1990,1283447.0,15.625
UT,1960,2000,1473391.0,17.94
UT,1960,2010,1688474.0,20.55
UT,1960,2020,1914637.0,23.285714285714285
UT,1970,1970,1059273.0,12.9
UT,1970,1980,1260155.0,15.350000000000001
UT,1970,1990,1414387.0,17.233333333333334
UT,1970,2000,1619082.0,19.725
UT,1970,2010,1848043.0,22.5
UT,1970,2020,2085305.0,25.366666666666664
UT,1980,1980,1461037.0,17.8
UT,1980,1990,1591944.0,19.4
UT,1980,2000,1805685.0,22.0
UT,1980,2010,2045235.0,24.9
UT,1980,2020,2290511.0,27.860000000000003
UT,1990,1990,1722850.0,21.0
UT,1990,2000,1978010.0,24.1
UT,1990,2010,2239968.0,27.26666666666667
UT,1990,2020,2497880.0,30.375000000000004
UT,2000,2000,2233169.0,27.2
UT,2000,2010,2498527.0,30.4
UT,2000,2020,2756223.0,33.5
UT,2010,2010,2763885.0,33.6
UT,2010,2020,3017750.0,36.650000000000006
UT,2020,2020,3271616.0,39.7
VA,1910,1910,2061612.0,52.2
VA,1910,1920,2185400.0,55.35
VA,1910,1930,2264217.0,57.333333333333336
VA,1910,1940,2367606.0,59.95
VA,1910,1950,2557821.0,64.76
VA,1910,1960,2792675.0,70.71666666666667
VA,1910,1970,3057792.0,77.42857142857143
VA,1910,1980,3343920.0,84.675
VA,1910,1990,3659858.0,92.67777777777776
VA,1910,2000,4001724.0,101.33
VA,1910,2010,4365296.0,110.53636363636362
VA,1910,2020,4720804.0,119.54166666666664
VA,1920,1920,2309187.0,58.5
VA,1920,1930,2365519.0,59.9
VA,1920,1940,2469604.0,62.53333333333333
VA,1920,1950,2681873.0,67.9
VA,1920,1960,2938888.0,74.42
VA,1920,1970,3223822.0,81.63333333333334
VA,1920,1980,3527107.0,89.31428571428572
VA,1920,1990,3859639.0,97.73750000000001
VA,1920,2000,4217292.0,106.7888888888889
VA,1920,2010,4595665.0,116.37
VA,1920,2020,4962549.0,125.66363636363636
VA,1930,1930,2421851.0,61.3
VA,1930,1940,2549812.0,64.55
VA,1930,1950,2806101.0,71.03333333333333
VA,1930,1960,3096313.0,78.4
VA,1930,1970,3406749.0,86.26
VA,1930,1980,3730094.0,94.45
VA,1930,1990,4081132.0,103.34285714285716
VA,1930,2000,4455805.0,112.82500000000002
VA,1930,2010,4849718.0,122.80000000000001
VA,1930,2020,5227886.0,132.38
VA,1940,1940,2677773.0,67.8
VA,1940,1950,2998226.0,75.9
VA,1940,1960,3321134.0,84.10000000000001
VA,1940,1970,3652974.0,92.5
VA,1940,1980,3991743.0,101.08
VA,1940,1990,4357679.0,110.34999999999998
VA,1940,2000,4746370.0,120.18571428571428
VA,1940,2010,5153201.0,130.48749999999998
VA,1940,2020,5539667.0,140.27777777777774
VA,1950,1950,3318680.0,84.0
VA,1950,1960,3642814.0,92.25
VA,1950,1970,3978041.0,100.73333333333333
VA,1950,1980,4320235.0,109.4
VA,1950,1990,4693660.0,118.85999999999999
VA,1950,2000,5091136.0,128.91666666666666
VA,1950,2010,5506834.0,139.44285714285715
VA,1950,2020,5897404.0,149.3375
VA,1960,1960,3966949.0,100.5
VA,1960,1970,4307722.0,109.1
VA,1960,1980,4654087.0,117.86666666666667
VA,1960,1990,5037405.0,127.575
VA,1960,2000,5445627.0,137.9
VA,1960,2010,5871526.0,148.68333333333334
VA,1960,2020,6265793.0,158.67142857142858
VA,1970,1970,4648494.0,117.7
VA,1970,1980,4997656.0,126.55000000000001
VA,1970,1990,5394223.0,136.6
VA,1970,2000,5815296.0,147.25
VA,1970,2010,6252442.0,158.32
VA,1970,2020,6648934.0,168.36666666666667
VA,1980,1980,5346818.0,135.4
VA,1980,1990,5767088.0,146.05
VA,1980,2000,6204230.0,157.1
VA,1980,2010,6653429.0,168.475
VA,1980,2020,7049022.0,178.5
VA,1990,1990,6187358.0,156.7
VA,1990,2000,6632936.0,167.95
VA,1990,2010,7088966.0,179.5
VA,1990,2020,7474572.0,189.275
VA,2000,2000,7078515.0,179.2
VA,2000,2010,7539770.0,190.89999999999998
VA,2000,2020,7903644.0,200.13333333333333
VA,2010,2010,8001024.0,202.6
VA,2010,2020,8316208.0,210.6
VA,2020,2020,8631393.0,218.6
VT,1910,1910,355956.0,38.6
VT,1910,1920,354192.0,38.400000000000006
VT,1910,1930,355998.0,38.6
VT,1910,1940,356806.0,38.7
VT,1910,1950,360995.0,39.160000000000004
VT,1910,1960,365809.0,39.68333333333334
VT,1910,1970,377026.0,40.9
VT,1910,1980,393830.0,42.725
VT,1910,1990,412600.0,44.76666666666667
VT,1910,2000,432222.0,46.9
VT,1910,2010,449815.0,48.809090909090905
VT,1910,2020,465920.0,50.55833333333333
VT,1920,1920,352428.0,38.2
VT,1920,1930,356020.0,38.6
VT,1920,1940,357090.0,38.733333333333334
VT,1920,1950,362254.0,39.3
VT,1920,1960,367780.0,39.9
VT,1920,1970,380538.0,41.28333333333333
VT,1920,1980,399241.0,43.31428571428571
VT,1920,1990,419680.0,45.5375
VT,1920,2000,440697.0,47.82222222222222
VT,1920,2010,459201.0,49.83
VT,1920,2020,475917.0,51.645454545454534
VT,1930,1930,359611.0,39.0
VT,1930,1940,359421.0,39.0
VT,1930,1950,365530.0,39.666666666666664
VT,1930,1960,371618.0,40.325
VT,1930,1970,386160.0,41.9
VT,1930,1980,407043.0,44.166666666666664
VT,1930,1990,429288.0,46.58571428571429
VT,1930,2000,451730.0,49.025000000000006
VT,1930,2010,471065.0,51.12222222222223
VT,1930,2020,488266.0,52.989999999999995
VT,1940,1940,359231.0,39.0
VT,1940,1950,368489.0,40.0
VT,1940,1960,375620.0,40.766666666666666
VT,1940,1970,392797.0,42.625
VT,1940,1980,416529.0,45.2
VT,1940,1990,440900.0,47.85
VT,1940,2000,464890.0,50.45714285714286
VT,1940,2010,484996.0,52.6375
VT,1940,2020,502561.0,54.54444444444445
VT,1950,1950,377747.0,41.0
VT,1950,1960,383814.0,41.65
VT,1950,1970,403986.0,43.833333333333336
VT,1950,1980,430854.0,46.75
VT,1950,1990,457234.0,49.62
VT,1950,2000,482500.0,52.36666666666667
VT,1950,2010,502963.0,54.58571428571429
VT,1950,2020,520477.0,56.487500000000004
VT,1960,1960,389881.0,42.3
VT,1960,1970,417106.0,45.25
VT,1960,1980,448556.0,48.666666666666664
VT,1960,1990,477106.0,51.775
VT,1960,2000,503450.0,54.64
VT,1960,2010,523832.0,56.85
VT,1960,2020,540867.0,58.7
VT,1970,1970,444330.0,48.2
VT,1970,1980,477893.0,51.85
VT,1970,1990,506181.0,54.93333333333334
VT,1970,2000,531843.0,57.725
VT,1970,2010,550622.0,59.760000000000005
VT,1970,2020,566032.0,61.43333333333334
VT,1980,1980,511456.0,55.5
VT,1980,1990,537107.0,58.3
VT,1980,2000,561014.0,60.9
VT,1980,2010,577196.0,62.65
VT,1980,2020,590372.0,64.08
VT,1990,1990,562758.0,61.1
VT,1990,2000,585792.0,63.599999999999994
VT,1990,2010,599109.0,65.03333333333333
VT,1990,2020,610101.0,66.225
VT,2000,2000,608827.0,66.1
VT,2000,2010,617284.0,67.0
VT,2000,2020,625882.0,67.93333333333334
VT,2010,2010,625741.0,67.9
VT,2010,2020,634409.0,68.85
VT,2020,2020,643077.0,69.8
WA,1910,1910,1141990.0,17.2
WA,1910,1920,1249306.0,18.799999999999997
WA,1910,1930,1354002.0,20.366666666666664
WA,1910,1940,1449550.0,21.799999999999997
WA,1910,1950,1635432.0,24.599999999999998
WA,1910,1960,1838396.0,27.649999999999995
WA,1910,1970,2062792.0,31.02857142857143
WA,1910,1980,2321462.0,34.925
WA,1910,1990,2604266.0,39.17777777777778
WA,1910,2000,2933251.0,44.129999999999995
WA,1910,2010,3277914.0,49.31818181818182
WA,1910,2020,3646861.0,54.86666666666667
WA,1920,1920,1356621.0,20.4
WA,1920,1930,1460008.0,21.95
WA,1920,1940,1552069.0,23.333333333333332
WA,1920,1950,1758793.0,26.45
WA,1920,1960,1977677.0,29.74
WA,1920,1970,2216259.0,33.333333333333336
WA,1920,1980,2489959.0,37.457142857142856
WA,1920,1990,2787050.0,41.925
WA,1920,2000,3132280.0,47.12222222222222
WA,1920,2010,3491506.0,52.529999999999994
WA,1920,2020,3874577.0,58.29090909090908
WA,1930,1930,1563396.0,23.5
WA,1930,1940,1649794.0,24.8
WA,1930,1950,1892850.0,28.46666666666667
WA,1930,1960,2132941.0,32.075
WA,1930,1970,2388187.0,35.92
WA,1930,1980,2678848.0,40.300000000000004
WA,1930,1990,2991397.0,45.0
WA,1930,2000,3354238.0,50.4625
WA,1930,2010,3728716.0,56.099999999999994
WA,1930,2020,4126372.0,62.08
WA,1940,1940,1736191.0,26.1
WA,1940,1950,2057577.0,30.95
WA,1940,1960,2322789.0,34.93333333333333
WA,1940,1970,2594384.0,39.025
WA,1940,1980,2901939.0,43.660000000000004
WA,1940,1990,3229398.0,48.583333333333336
WA,1940,2000,3610072.0,54.31428571428571
WA,1940,2010,3999381.0,60.175
WA,1940,2020,4411147.0,66.36666666666666
WA,1950,1950,2378963.0,35.8
WA,1950,1960,2616088.0,39.349999999999994
WA,1950,1970,2880449.0,43.333333333333336
WA,1950,1980,3193376.0,48.05
WA,1950,1990,3528039.0,53.08
WA,1950,2000,3922386.0,59.01666666666666
WA,1950,2010,4322694.0,65.04285714285713
WA,1950,2020,4745517.0,71.39999999999999
WA,1960,1960,2853214.0,42.9
WA,1960,1970,3131192.0,47.099999999999994
WA,1960,1980,3464846.0,52.133333333333326
WA,1960,1990,3815308.0,57.39999999999999
WA,1960,2000,4231070.0,63.65999999999999
WA,1960,2010,4646649.0,69.91666666666666
WA,1960,2020,5083596.0,76.48571428571428
WA,1970,1970,3409169.0,51.3
WA,1970,1980,3770662.0,56.75
WA,1970,1990,4136006.0,62.23333333333333
WA,1970,2000,4575534.0,68.85
WA,1970,2010,5005336.0,75.32
WA,1970,2020,5455326.0,82.08333333333333
WA,1980,1980,4132156.0,62.2
WA,1980,1990,4499424.0,67.7
WA,1980,2000,4964323.0,74.7
WA,1980,2010,5404377.0,81.325
WA,1980,2020,5864558.0,88.24000000000001
WA,1990,1990,4866692.0,73.2
WA,1990,2000,5380406.0,80.95
WA,1990,2010,5828451.0,87.7
WA,1990,2020,6297658.0,94.75
WA,2000,2000,5894121.0,88.7
WA,2000,2010,6309330.0,94.95
WA,2000,2020,6774647.0,101.93333333333334
WA,2010,2010,6724540.0,101.2
WA,2010,2020,7214910.0,108.55000000000001
WA,2020,2020,7705281.0,115.9
WI,1910,1910,2333860.0,43.1
WI,1910,1920,2482964.0,45.85
WI,1910,1930,2634978.0,48.666666666666664
WI,1910,1940,2760630.0,50.975
WI,1910,1950,2895419.0,53.46
WI,1910,1960,3071479.0,56.71666666666667
WI,1910,1970,3263800.0,60.271428571428565
WI,1910,1980,3444046.0,63.599999999999994
WI,1910,1990,3604904.0,66.56666666666666
WI,1910,2000,3780781.0,69.80999999999999
WI,1910,2010,3954073.0,73.0090909090909
WI,1910,2020,4115710.0,75.99166666666666
WI,1920,1920,2632067.0,48.6
WI,1920,1930,2785536.0,51.45
WI,1920,1940,2902887.0,53.6
WI,1920,1950,3035809.0,56.050000000000004
WI,1920,1960,3219002.0,59.44000000000001
WI,1920,1970,3418790.0,63.13333333333335
WI,1920,1980,3602644.0,66.52857142857144
WI,1920,1990,3763785.0,69.5
WI,1920,2000,3941550.0,72.77777777777777
WI,1920,2010,4116094.0,76.0
WI,1920,2020,4277696.0,78.98181818181818
WI,1930,1930,2939006.0,54.3
WI,1930,1940,3038296.0,56.099999999999994
WI,1930,1950,3170389.0,58.53333333333333
WI,1930,1960,3365736.0,62.15
WI,1930,1970,3576135.0,66.03999999999999
WI,1930,1980,3764407.0,69.51666666666667
WI,1930,1990,3925459.0,72.4857142857143
WI,1930,2000,4105236.0,75.80000000000001
WI,1930,2010,4280986.0,79.04444444444445
WI,1930,2020,4442259.0,82.02000000000001
WI,1940,1940,3137587.0,57.9
WI,1940,1950,3286081.0,60.65
WI,1940,1960,3507980.0,64.76666666666667
WI,1940,1970,3735418.0,68.975
WI,1940,1980,3929487.0,72.55999999999999
WI,1940,1990,4089868.0,75.51666666666667
WI,1940,2000,4271840.0,78.87142857142855
WI,1940,2010,4448733.0,82.13749999999999
WI,1940,2020,4609287.0,85.09999999999998
WI,1950,1950,3434575.0,63.4
WI,1950,1960,3693176.0,68.2
WI,1950,1970,3934694.0,72.66666666666667
WI,1950,1980,4127462.0,76.225
WI,1950,1990,4280324.0,79.03999999999999
WI,1950,2000,4460882.0,82.36666666666666
WI,1950,2010,4636040.0,85.60000000000001
WI,1950,2020,4793250.0,88.5
WI,1960,1960,3951777.0,73.0
WI,1960,1970,4184754.0,77.3
WI,1960,1980,4358425.0,80.5
WI,1960,1990,4491761.0,82.95
WI,1960,2000,4666144.0,86.16
WI,1960,2010,4836284.0,89.3
WI,1960,2020,4987346.0,92.08571428571427
WI,1970,1970,4417731.0,81.6
WI,1970,1980,4561749.0,84.25
WI,1970,1990,4671756.0,86.26666666666667
WI,1970,2000,4844736.0,89.45
WI,1970,2010,5013186.0,92.56
WI,1970,2020,5159941.0,95.26666666666667
WI,1980,1980,4705767.0,86.9
WI,1980,1990,4798768.0,88.6
WI,1980,2000,4987070.0,92.06666666666666
WI,1980,2010,5162049.0,95.3
WI,1980,2020,5308383.0,98.0
WI,1990,1990,4891769.0,90.3
WI,1990,2000,5127722.0,94.65
WI,1990,2010,5314143.0,98.10000000000001
WI,1990,2020,5459037.0,100.775
WI,2000,2000,5363675.0,99.0
WI,2000,2010,5525330.0,102.0
WI,2000,2020,5648126.0,104.26666666666667
WI,2010,2010,5686986.0,105.0
WI,2010,2020,5790352.0,106.9
WI,2020,2020,5893718.0,108.8
WV,1910,1910,1221119.0,50.8
WV,1910,1920,1342410.0,55.849999999999994
WV,1910,1930,1471342.0,61.199999999999996
WV,1910,1940,1579000.0,65.675
WV,1910,1950,1664310.0,69.22
WV,1910,1960,1696995.0,70.58333333333333
WV,1910,1970,1703744.0,70.87142857142858
WV,1910,1980,1734482.0,72.15
WV,1910,1990,1741037.0,72.42222222222223
WV,1910,2000,1747767.0,72.70000000000002
WV,1910,2010,1757333.0,73.10000000000001
WV,1910,2020,1760365.0,73.22500000000001
WV,1920,1920,1463701.0,60.9
WV,1920,1930,1596453.0,66.4
WV,1920,1940,1698293.0,70.63333333333334
WV,1920,1950,1775108.0,73.825
WV,1920,1960,1792171.0,74.54
WV,1920,1970,1784182.0,74.21666666666668
WV,1920,1980,1807819.0,75.20000000000002
WV,1920,1990,1806026.0,75.12500000000001
WV,1920,2000,1806284.0,75.13333333333335
WV,1920,2010,1810955.0,75.33000000000001
WV,1920,2020,1809388.0,75.26363636363638
WV,1930,1930,1729205.0,71.9
WV,1930,1940,1815590.0,75.5
WV,1930,1950,1878910.0,78.13333333333334
WV,1930,1960,1874288.0,77.95
WV,1930,1970,1848278.0,76.88
WV,1930,1980,1865172.0,77.58333333333333
WV,1930,1990,1854930.0,77.15714285714286
WV,1930,2000,1849107.0,76.91250000000001
WV,1930,2010,1849539.0,76.93333333333334
WV,1930,2020,1843956.0,76.70000000000002
WV,1940,1940,1901974.0,79.1
WV,1940,1950,1953763.0,81.25
WV,1940,1960,1922649.0,79.96666666666667
WV,1940,1970,1878046.0,78.125
WV,1940,1980,1892366.0,78.72
WV,1940,1990,1875884.0,78.03333333333335
WV,1940,2000,1866236.0,77.62857142857145
WV,1940,2010,1864580.0,77.56250000000001
WV,1940,2020,1856707.0,77.23333333333335
WV,1950,1950,2005552.0,83.4
WV,1950,1960,1932986.0,80.4
WV,1950,1970,1870070.0,77.8
WV,1950,1980,1889964.0,78.625
WV,1950,1990,1870666.0,77.82000000000001
WV,1950,2000,1860279.0,77.38333333333334
WV,1950,2010,1859238.0,77.34285714285714
WV,1950,2020,1851048.0,77.0
WV,1960,1960,1860421.0,77.4
WV,1960,1970,1802329.0,75.0
WV,1960,1980,1851434.0,77.03333333333333
WV,1960,1990,1836945.0,76.425
WV,1960,2000,1831225.0,76.17999999999999
WV,1960,2010,1834853.0,76.33333333333333
WV,1960,2020,1828976.0,76.08571428571429
WV,1970,1970,1744237.0,72.6
WV,1970,1980,1846940.0,76.85
WV,1970,1990,1829119.0,76.1
WV,1970,2000,1823926.0,75.875
WV,1970,2010,1829739.0,76.12
WV,1970,2020,1823735.0,75.86666666666667
WV,1980,1980,1949644.0,81.1
WV,1980,1990,1871560.0,77.85
WV,1980,2000,1850488.0,76.96666666666665
WV,1980,2010,1851115.0,77.0
WV,1980,2020,1839635.0,76.52000000000001
WV,1990,1990,1793477.0,74.6
WV,1990,2000,1800910.0,74.9
WV,1990,2010,1818272.0,75.63333333333334
WV,1990,2020,1812133.0,75.375
WV,2000,2000,1808344.0,75.2
WV,2000,2010,1830669.0,76.15
WV,2000,2020,1818351.0,75.63333333333334
WV,2010,2010,1852994.0,77.1
WV,2010,2020,1823355.0,75.85
WV,2020,2020,1793716.0,74.6
WY,1910,1910,145965.0,1.5
WY,1910,1920,170184.0,1.75
WY,1910,1930,188644.0,1.9333333333333333
WY,1910,1940,204168.0,2.1
WY,1910,1950,221441.0,2.2800000000000002
WY,1910,1960,239545.0,2.466666666666667
WY,1910,1970,252812.0,2.6
WY,1910,1980,279905.0,2.875
WY,1910,1990,299203.0,3.0777777777777775
WY,1910,2000,318661.0,3.28
WY,1910,2010,340931.0,3.5090909090909084
WY,1910,2020,360591.0,3.7083333333333326
WY,1920,1920,194402.0,2.0
WY,1920,1930,209984.0,2.15
WY,1920,1940,223570.0,2.3000000000000003
WY,1920,1950,240310.0,2.475
WY,1920,1960,258261.0,2.66
WY,1920,1970,270620.0,2.783333333333333
WY,1920,1980,299040.0,3.0714285714285716
WY,1920,1990,318358.0,3.275
WY,1920,2000,337850.0,3.4777777777777774
WY,1920,2010,360427.0,3.7099999999999995
WY,1920,2020,380102.0,3.9090909090909083
WY,1930,1930,225565.0,2.3
WY,1930,1940,238154.0,2.45
WY,1930,1950,255612.0,2.6333333333333333
WY,1930,1960,274226.0,2.825
WY,1930,1970,285864.0,2.9400000000000004
WY,1930,1980,316479.0,3.25
WY,1930,1990,336066.0,3.457142857142857
WY,1930,2000,355781.0,3.6624999999999996
WY,1930,2010,378875.0,3.8999999999999995
WY,1930,2020,398672.0,4.1
WY,1940,1940,250742.0,2.6
WY,1940,1950,270636.0,2.8
WY,1940,1960,290446.0,3.0
WY,1940,1970,300938.0,3.1
WY,1940,1980,334662.0,3.44
WY,1940,1990,354483.0,3.65
WY,1940,2000,374383.0,3.857142857142857
WY,1940,2010,398038.0,4.1
WY,1940,2020,417906.0,4.3
WY,1950,1950,290529.0,3.0
WY,1950,1960,310298.0,3.2
WY,1950,1970,317670.0,3.266666666666667
WY,1950,1980,355642.0,3.6500000000000004
WY,1950,1990,375231.0,3.8600000000000003
WY,1950,2000,394990.0,4.066666666666666
WY,1950,2010,419081.0,4.314285714285714
WY,1950,2020,438802.0,4.5125
WY,1960,1960,330066.0,3.4
WY,1960,1970,331241.0,3.4
WY,1960,1980,377346.0,3.8666666666666667
WY,1960,1990,396407.0,4.075
WY,1960,2000,415882.0,4.279999999999999
WY,1960,2010,440506.0,4.533333333333333
WY,1960,2020,459984.0,4.728571428571429
WY,1970,1970,332416.0,3.4
WY,1970,1980,400986.0,4.1
WY,1970,1990,418520.0,4.3
WY,1970,2000,437336.0,4.5
WY,1970,2010,462594.0,4.76
WY,1970,2020,481637.0,4.95
WY,1980,1980,469557.0,4.8
WY,1980,1990,461572.0,4.75
WY,1980,2000,472309.0,4.866666666666666
WY,1980,2010,495138.0,5.1
WY,1980,2020,511481.0,5.26
WY,1990,1990,453588.0,4.7
WY,1990,2000,473685.0,4.9
WY,1990,2010,503665.0,5.2
WY,1990,2020,521962.0,5.375
WY,2000,2000,493782.0,5.1
WY,2000,2010,528704.0,5.449999999999999
WY,2000,2020,544753.0,5.599999999999999
WY,2010,2010,563626.0,5.8
WY,2010,2020,570238.0,5.85
WY,2020,2020,576851.0,5.9
