State,Start_Year,Stop_Year,Resident Population Density
WV,1910,1960,70.58333333333333
WV,1910,1970,70.87142857142858
WV,1910,1980,72.15
WV,1910,1990,72.42222222222223
WV,1910,2000,72.70000000000002
WV,1910,2010,73.10000000000001
WV,1910,2020,73.22500000000001
WV,1920,1920,60.9
WV,1920,1930,66.4
WV,1920,1940,70.63333333333334
WV,1920,1950,73.825
WV,1920,1960,74.54
WV,1920,1970,74.21666666666668
WV,1920,1980,75.20000000000002
WV,1920,1990,75.12500000000001
WV,1920,2000,75.13333333333335
WV,1920,2010,75.33000000000001
WV,1920,2020,75.26363636363638
WV,1930,1930,71.9
WV,1930,1940,75.5
WV,1930,1950,78.13333333333334
WV,1930,1960,77.95
WV,1930,1970,76.88
WV,1930,1980,77.58333333333333
WV,1930,1990,77.15714285714286
WV,1930,2000,76.91250000000001
WV,1930,2010,76.93333333333334
WV,1930,2020,76.70000000000002
WV,1940,1940,79.1
WV,1940,1950,81.25
WV,1940,1960,79.96666666666667
WV,1940,1970,78.125
WV,1940,1980,78.72
WV,1940,1990,78.03333333333335
WV,1940,2000,77.62857142857145
WV,1940,2010,77.56250000000001
WV,1940,2020,77.23333333333335
WV,1950,1950,83.4
WV,1950,1960,80.4
WV,1950,1970,77.8
WV,1950,1980,78.625
WV,1950,1990,77.82000000000001
WV,1950,2000,77.38333333333334
WV,1950,2010,77.34285714285714
WV,1950,2020,77.0
WV,1960,1960,77.4
WV,1960,1970,75.0
WV,1960,1980,77.03333333333333
WV,1960,1990,76.425
WV,1960,2000,76.17999999999999
WV,1960,2010,76.33333333333333
WV,1960,2020,76.08571428571429
WV,1970,1970,72.6
WV,1970,1980,76.85
WV,1970,1990,76.1
WV,1970,2000,75.875
WV,1970,2010,76.12
WV,1970,2020,75.86666666666667
WV,1980,1980,81.1
WV,1980,1990,77.85
WV,1980,2000,76.96666666666665
WV,1980,2010,77.0
WV,1980,2020,76.52000000000001
WV,1990,1990,74.6
WV,1990,2000,74.9
WV,1990,2010,75.63333333333334
WV,1990,2020,75.375
WV,2000,2000,75.2
WV,2000,2010,76.15
WV,2000,2020,75.63333333333334
WV,2010,2010,77.1
WV,2010,2020,75.85
WV,2020,2020,74.6
WY,1910,1910,1.5
WY,1910,1920,1.75
WY,1910,1930,1.9333333333333333
WY,1910,1940,2.1
WY,1910,1950,2.2800000000000002
WY,1910,1960,2.466666666666667
WY,1910,1970,2.6
WY,1910,1980,2.875
WY,1910,1990,3.0777777777777775
WY,1910,2000,3.28
WY,1910,2010,3.5090909090909084
WY,1910,2020,3.7083333333333326
WY,1920,1920,2.0
WY,1920,1930,2.15
WY,1920,1940,2.3000000000000003
WY,1920,1950,2.475
WY,1920,1960,2.66
WY,1920,1970,2.783333333333333
WY,1920,1980,3.0714285714285716
WY,1920,1990,3.275
WY,1920,2000,3.4777777777777774
WY,1920,2010,3.7099999999999995
WY,1920,2020,3.9090909090909083
WY,1930,1930,2.3
WY,1930,1940,2.45
WY,1930,1950,2.6333333333333333
WY,1930,1960,2.825
WY,1930,1970,2.9400000000000004
WY,1930,1980,3.25
WY,1930,1990,3.457142857142857
WY,1930,2000,3.6624999999999996
WY,1930,2010,3.8999999999999995
WY,1930,2020,4.1
WY,1940,1940,2.6
WY,1940,1950,2.8
WY,1940,1960,3.0
WY,1940,1970,3.1
WY,1940,1980,3.44
WY,1940,1990,3.65
WY,1940,2000,3.857142857142857
WY,1940,2010,4.1
WY,1940,2020,4.3
WY,1950,1950,3.0
WY,1950,1960,3.2
WY,1950,1970,3.266666666666667
WY,1950,1980,3.6500000000000004
WY,1950,1990,3.8600000000000003
WY,1950,2000,4.066666666666666
WY,1950,2010,4.314285714285714
WY,1950,2020,4.5125
WY,1960,1960,3.4
WY,1960,1970,3.4
WY,1960,1980,3.8666666666666667
WY,1960,1990,4.075
WY,1960,2000,4.279999999999999
WY,1960,2010,4.533333333333333
WY,1960,2020,4.728571428571429
WY,1970,1970,3.4
WY,1970,1980,4.1
WY,1970,1990,4.3
WY,1970,2000,4.5
WY,1970,2010,4.76
WY,1970,2020,4.95
WY,1980,1980,4.8
WY,1980,1990,4.75
WY,1980,2000,4.866666666666666
WY,1980,2010,5.1
WY,1980,2020,5.26
WY,1990,1990,4.7
WY,1990,2000,4.9
WY,1990,2010,5.2
WY,1990,2020,5.375
WY,2000,2000,5.1
WY,2000,2010,5.449999999999999
WY,2000,2020,5.599999999999999
WY,2010,2010,5.8
WY,2010,2020,5.85
WY,2020,2020,5.9
